customer_id,gender,age,senior_citizen,marital_status,dependents,city,state,signup_date,tenure_months,contract_type,subscription_plan,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,discount_percentage,lifetime_value,phone_service,multiple_lines,streaming_service,online_security,online_backup,tech_support,device_protection,support_tickets,complaints,avg_monthly_usage_gb,satisfaction_score,last_login_days_ago,churn,churn_date,churn_reason,competitor_offer,cancellation_channel,age_group,tenure_group,monthly_charge_group,support_ticket_group,satisfaction_group,customer_status,estimated_annual_revenue,estimated_revenue_at_risk
TC-10086,Female,32,0,Married,Yes,Atlanta,GA,2018-06-22,72,One year,Standard,DSL,Electronic check,Yes,69.34,4996.28,0,4996.28,Yes,No,Yes,No,No,No,No,2,1,491.8,5,24,No,,None,Yes,None,25–34,49+ Months,Medium,1–2,Medium,Active,832.08,0.0
TC-10087,Female,31,0,Married,Yes,Dallas,TX,2024-03-19,3,One year,Standard,Fiber optic,Electronic check,Yes,72.22,185.82,10,167.24,Yes,Yes,Yes,No,No,No,Yes,2,0,139.0,3,7,No,,None,No,None,25–34,0–6 Months,Medium,1–2,Low,Active,866.64,0.0
TC-10088,Female,71,1,Married,Yes,Seattle,WA,2021-09-22,33,Month-to-month,Standard,Fiber optic,Mailed check,No,66.5,2217.8,5,2106.91,Yes,No,No,No,No,No,No,2,2,309.6,10,39,Yes,2024-06-08,Lack of features,No,In-Person Store,65+,25–48 Months,Medium,1–2,High,Churned,798.0,798.0
TC-10089,Female,23,0,Single,Yes,Phoenix,AZ,2021-07-29,35,Month-to-month,Standard,Fiber optic,Credit card,Yes,65.62,2314.25,15,1967.11,Yes,Yes,Yes,No,Yes,No,No,1,1,192.1,1,23,Yes,2024-06-13,Service dissatisfaction,No,Customer Service Call,Under 25,25–48 Months,Medium,1–2,Low,Churned,787.44,787.44
TC-10090,Male,35,0,Single,Yes,Los Angeles,CA,2024-04-25,2,Two year,Standard,DSL,Credit card,Yes,48.49,74.43,10,66.99,Yes,No,No,No,No,Yes,Yes,0,0,107.2,7,47,No,,None,No,None,35–44,0–6 Months,Medium,0,Medium,Active,581.88,0.0
TC-10091,Female,37,0,Married,Yes,Chicago,IL,2021-02-11,40,Month-to-month,Standard,DSL,Electronic check,Yes,56.72,2263.95,0,2263.95,Yes,Yes,No,No,Yes,Yes,Yes,0,0,73.1,3,42,No,,None,Yes,None,35–44,25–48 Months,Medium,0,Low,Active,680.64,0.0
TC-10092,Female,79,1,Single,Yes,Austin,TX,2023-12-21,6,Month-to-month,Basic,DSL,Mailed check,Yes,40.44,256.98,10,231.28,Yes,Yes,No,No,Yes,No,No,1,1,127.4,3,8,Yes,2024-06-18,Service dissatisfaction,No,Online Portal,65+,0–6 Months,Medium,1–2,Low,Churned,485.28,485.28
TC-10093,Female,57,0,Married,Yes,Los Angeles,CA,2021-05-26,37,One year,Standard,DSL,Mailed check,Yes,75.49,2792.79,0,2792.79,Yes,No,No,Yes,No,No,No,2,0,163.4,7,33,No,,None,No,None,55–64,25–48 Months,Medium,1–2,Medium,Active,905.88,0.0
TC-10094,Female,56,0,Married,Yes,Miami,FL,2023-09-11,9,Month-to-month,Premium,DSL,Electronic check,Yes,91.3,836.69,0,836.69,Yes,Yes,Yes,No,Yes,No,No,2,0,123.6,4,27,No,,None,Yes,None,55–64,7–12 Months,High,1–2,Low,Active,1095.6,0.0
TC-10095,Female,69,1,Married,Yes,Miami,FL,2021-09-15,33,One year,Standard,DSL,Mailed check,No,71.32,2353.56,15,2000.53,Yes,No,Yes,No,No,Yes,No,1,1,218.4,7,47,No,,None,No,None,65+,25–48 Months,Medium,1–2,Medium,Active,855.84,0.0
TC-10096,Female,49,0,Married,No,Chicago,IL,2020-11-18,43,Month-to-month,Standard,DSL,Bank transfer,Yes,78.63,3368.65,0,3368.65,Yes,Yes,Yes,Yes,Yes,No,No,1,0,98.3,4,42,No,,None,Yes,None,45–54,25–48 Months,Medium,1–2,Low,Active,943.56,0.0
TC-10097,Male,44,0,Married,No,Miami,FL,2024-05-11,1,Month-to-month,Standard,DSL,Electronic check,No,70.59,77.6,0,77.6,Yes,No,Yes,No,No,No,Yes,2,0,139.1,4,10,No,,None,No,None,35–44,0–6 Months,Medium,1–2,Low,Active,847.08,0.0
TC-10098,Male,69,1,Married,No,Seattle,WA,2023-01-16,17,Month-to-month,Standard,DSL,Bank transfer,Yes,59.5,993.44,20,794.75,No,No phone service,No,Yes,No,No,Yes,4,1,234.7,6,9,Yes,2024-06-09,Lack of features,No,Email,65+,13–24 Months,Medium,3–5,Medium,Churned,714.0,714.0
TC-10099,Male,80,1,Single,No,Miami,FL,2023-08-27,10,Month-to-month,Premium,DSL,Electronic check,Yes,111.72,1110.23,0,1110.23,Yes,No,No,Yes,No,Yes,No,0,1,339.0,3,31,No,,None,No,None,65+,7–12 Months,High,0,Low,Active,1340.64,0.0
TC-10100,Male,80,1,Single,No,Seattle,WA,2020-10-23,44,Month-to-month,Basic,Fiber optic,Bank transfer,Yes,46.82,2061.12,10,1855.01,Yes,No,Yes,No,No,No,No,4,2,144.0,6,55,Yes,2024-06-04,Competitor offered higher speeds,Yes,In-Person Store,65+,25–48 Months,Medium,3–5,Medium,Churned,561.84,561.84
TC-10101,Female,34,0,Single,No,Miami,FL,2023-03-28,15,Month-to-month,Basic,DSL,Bank transfer,Yes,32.87,495.25,10,445.72,Yes,No,No,No,No,No,No,2,1,263.8,1,28,No,,None,No,None,25–34,13–24 Months,Low,1–2,Low,Active,394.44,0.0
TC-10102,Male,66,1,Single,Yes,Atlanta,GA,2023-07-25,11,One year,Premium,DSL,Bank transfer,Yes,98.44,1082.84,0,1082.84,Yes,No,Yes,No,No,No,Yes,2,0,169.0,2,35,No,,None,Yes,None,65+,7–12 Months,High,1–2,Low,Active,1181.28,0.0
TC-10103,Female,40,0,Single,No,New York,NY,2024-03-14,3,One year,Standard,DSL,Credit card,Yes,71.8,224.34,0,224.34,No,No phone service,No,No,No,Yes,Yes,3,2,70.2,6,23,No,,None,No,None,35–44,0–6 Months,Medium,3–5,Medium,Active,861.6,0.0
TC-10104,Male,30,0,Married,No,Chicago,IL,2023-11-13,7,One year,Standard,Fiber optic,Credit card,Yes,69.68,465.74,0,465.74,Yes,No,Yes,No,Yes,No,No,1,0,234.4,6,34,No,,None,No,None,25–34,7–12 Months,Medium,1–2,Medium,Active,836.16,0.0
TC-10105,Male,40,0,Single,No,Austin,TX,2018-06-24,72,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,76.57,5499.82,0,5499.82,Yes,No,Yes,No,No,No,Yes,0,1,160.2,2,6,No,,None,No,None,35–44,49+ Months,Medium,0,Low,Active,918.84,0.0
TC-10106,Male,74,1,Married,Yes,Atlanta,GA,2020-08-13,46,Month-to-month,Standard,DSL,Mailed check,No,69.9,3231.48,20,2585.18,Yes,No,No,No,Yes,Yes,No,0,1,426.8,3,7,No,,None,No,None,65+,25–48 Months,Medium,0,Low,Active,838.8,0.0
TC-10107,Female,79,1,Married,No,Austin,TX,2023-10-18,8,Month-to-month,Standard,DSL,Electronic check,No,54.65,425.22,0,425.22,Yes,No,No,Yes,Yes,No,No,3,0,240.6,8,12,No,,None,No,None,65+,7–12 Months,Medium,3–5,High,Active,655.8,0.0
TC-10108,Male,71,1,Married,Yes,Denver,CO,2022-07-14,23,One year,Standard,Fiber optic,Credit card,No,75.42,1738.73,15,1477.92,Yes,No,Yes,Yes,No,Yes,No,1,1,134.8,5,54,No,,None,No,None,65+,13–24 Months,Medium,1–2,Medium,Active,905.04,0.0
TC-10109,Male,37,0,Single,No,New York,NY,2018-06-20,72,Month-to-month,Standard,DSL,Bank transfer,No,47.96,3477.64,10,3129.88,Yes,Yes,No,Yes,Yes,No,No,0,0,138.8,1,59,Yes,2024-05-19,Poor tech support,No,Customer Service Call,35–44,49+ Months,Medium,0,Low,Churned,575.52,575.52
TC-10110,Male,69,1,Single,Yes,Phoenix,AZ,2022-02-18,28,Two year,Standard,DSL,Mailed check,Yes,72.44,2028.05,5,1926.65,Yes,No,No,No,Yes,No,No,2,1,252.9,3,5,Yes,2024-06-07,Poor tech support,No,Email,65+,25–48 Months,Medium,1–2,Low,Churned,869.28,869.28
TC-10111,Male,40,0,Single,No,Phoenix,AZ,2023-09-24,9,Month-to-month,Premium,DSL,Electronic check,Yes,96.84,891.72,0,891.72,Yes,No,No,No,Yes,No,Yes,3,1,362.7,6,40,Yes,2024-06-20,Price too high,No,Email,35–44,7–12 Months,High,3–5,Medium,Churned,1162.08,1162.08
TC-10112,Male,52,0,Married,Yes,Miami,FL,2024-05-27,1,Month-to-month,Basic,DSL,Bank transfer,Yes,28.88,8.56,10,7.7,Yes,Yes,Yes,Yes,No,Yes,Yes,0,2,78.7,2,36,Yes,2024-06-26,Competitor offered higher speeds,Yes,Customer Service Call,45–54,0–6 Months,Low,0,Low,Churned,346.56,346.56
TC-10113,Female,84,1,Married,No,Dallas,TX,2021-04-15,38,Two year,Basic,Fiber optic,Electronic check,No,38.17,1441.61,5,1369.53,Yes,No,No,Yes,No,No,No,1,1,310.1,8,32,Yes,2024-05-29,Poor tech support,No,In-Person Store,65+,25–48 Months,Low,1–2,High,Churned,458.04,458.04
TC-10114,Female,51,0,Married,Yes,Los Angeles,CA,2023-10-16,8,Month-to-month,Standard,DSL,Mailed check,Yes,57.56,463.8,0,463.8,Yes,No,No,No,Yes,No,Yes,1,0,419.6,8,10,No,,None,No,None,45–54,7–12 Months,Medium,1–2,High,Active,690.72,0.0
TC-10115,Female,50,0,Married,No,New York,NY,2024-03-29,3,Month-to-month,Standard,DSL,Credit card,Yes,67.27,186.34,0,186.34,Yes,Yes,Yes,No,Yes,Yes,Yes,1,1,143.5,9,16,No,,None,No,None,45–54,0–6 Months,Medium,1–2,High,Active,807.24,0.0
TC-10116,Female,63,0,Single,No,Atlanta,GA,2024-04-30,2,Month-to-month,Standard,DSL,Electronic check,Yes,60.1,113.26,0,113.26,No,No phone service,Yes,No,No,Yes,No,3,0,143.3,2,50,Yes,2024-06-29,Service dissatisfaction,No,Email,55–64,0–6 Months,Medium,3–5,Low,Churned,721.2,721.2
TC-10117,Male,62,0,Single,No,Austin,TX,2024-04-28,2,One year,Basic,DSL,Mailed check,Yes,26.8,55.77,0,55.77,Yes,No,Yes,No,No,No,Yes,1,1,167.6,4,23,No,,None,No,None,55–64,0–6 Months,Low,1–2,Low,Active,321.6,0.0
TC-10118,Female,36,0,Married,Yes,Los Angeles,CA,2024-04-27,2,One year,Basic,Fiber optic,Electronic check,Yes,33.51,69.53,0,69.53,Yes,No,No,Yes,No,No,No,1,0,215.0,9,10,No,,None,No,None,35–44,0–6 Months,Low,1–2,High,Active,402.12,0.0
TC-10119,Female,32,0,Single,No,Chicago,IL,2023-01-10,17,Month-to-month,Premium,DSL,Mailed check,No,92.48,1567.46,0,1567.46,Yes,Yes,Yes,No,No,No,No,2,0,185.2,6,40,No,,None,No,None,25–34,13–24 Months,High,1–2,Medium,Active,1109.76,0.0
TC-10120,Female,83,1,Married,No,New York,NY,2021-08-26,34,Month-to-month,Standard,DSL,Mailed check,No,72.82,2448.4,0,2448.4,Yes,Yes,Yes,Yes,No,Yes,No,0,0,433.2,6,59,No,,None,No,None,65+,25–48 Months,Medium,0,Medium,Active,873.84,0.0
TC-10121,Female,56,0,Married,No,New York,NY,2020-01-18,53,Month-to-month,Basic,DSL,Electronic check,Yes,43.63,2302.69,0,2302.69,Yes,No,Yes,No,Yes,Yes,No,2,0,161.7,2,3,No,,None,No,None,55–64,49+ Months,Medium,1–2,Low,Active,523.56,0.0
TC-10122,Male,35,0,Single,No,Chicago,IL,2022-03-13,27,Month-to-month,Standard,Fiber optic,Mailed check,Yes,68.59,1830.9,5,1739.36,Yes,No,Yes,No,No,No,Yes,4,2,149.0,7,30,No,,None,No,None,35–44,25–48 Months,Medium,3–5,Medium,Active,823.08,0.0
TC-10123,Male,76,1,Married,Yes,Los Angeles,CA,2024-04-29,2,One year,Basic,Fiber optic,Electronic check,No,39.9,78.67,0,78.67,Yes,No,No,No,No,No,Yes,1,0,116.5,3,12,Yes,2024-06-28,Poor tech support,No,Email,65+,0–6 Months,Low,1–2,Low,Churned,478.8,478.8
TC-10124,Male,49,0,Married,Yes,Austin,TX,2018-08-19,70,Two year,Standard,DSL,Mailed check,Yes,43.17,3021.29,0,3021.29,No,No phone service,No,Yes,Yes,No,Yes,5,0,164.2,1,43,No,,None,No,None,45–54,49+ Months,Medium,3–5,Low,Active,518.04,0.0
TC-10125,Male,38,0,Married,No,Denver,CO,2024-05-19,1,Two year,Standard,DSL,Electronic check,Yes,71.96,70.06,0,70.06,Yes,No,Yes,No,No,Yes,Yes,0,1,172.6,4,20,No,,None,Yes,None,35–44,0–6 Months,Medium,0,Low,Active,863.52,0.0
TC-10126,Female,57,0,Single,No,Chicago,IL,2021-09-11,33,Two year,Standard,DSL,Electronic check,No,64.29,2107.42,5,2002.05,Yes,No,No,Yes,No,No,Yes,1,1,275.1,5,32,No,,None,No,None,55–64,25–48 Months,Medium,1–2,Medium,Active,771.48,0.0
TC-10127,Female,44,0,Married,No,Chicago,IL,2018-06-18,72,Month-to-month,Standard,DSL,Mailed check,Yes,71.58,5128.66,5,4872.23,Yes,Yes,Yes,No,Yes,No,No,3,2,262.7,4,7,No,,None,No,None,35–44,49+ Months,Medium,3–5,Low,Active,858.96,0.0
TC-10128,Male,19,0,Single,No,Dallas,TX,2020-01-15,53,One year,Standard,DSL,Electronic check,Yes,49.52,2645.99,10,2381.39,Yes,Yes,No,No,No,No,No,1,0,217.8,5,36,No,,None,No,None,Under 25,49+ Months,Medium,1–2,Medium,Active,594.24,0.0
TC-10129,Female,56,0,Married,No,Austin,TX,2021-12-23,30,Two year,Standard,DSL,Electronic check,Yes,58.08,1742.69,0,1742.69,Yes,No,No,Yes,Yes,No,No,0,0,440.9,4,31,No,,None,No,None,55–64,25–48 Months,Medium,0,Low,Active,696.96,0.0
TC-10130,Male,73,1,Single,No,Denver,CO,2023-01-13,17,Two year,Premium,DSL,Mailed check,Yes,100.91,1715.47,10,1543.92,Yes,No,No,No,No,Yes,No,0,0,431.2,1,46,No,,None,No,None,65+,13–24 Months,High,0,Low,Active,1210.92,0.0
TC-10131,Male,30,0,Single,No,Los Angeles,CA,2018-07-02,72,Month-to-month,Basic,Fiber optic,Mailed check,No,33.43,2405.95,0,2405.95,Yes,No,No,No,Yes,Yes,No,1,2,325.2,10,12,Yes,2024-05-31,Competitor offered higher speeds,No,Email,25–34,49+ Months,Low,1–2,High,Churned,401.16,401.16
TC-10132,Male,73,1,Single,No,Phoenix,AZ,2022-07-29,23,One year,Standard,Fiber optic,Bank transfer,Yes,76.76,1745.36,0,1745.36,Yes,Yes,No,No,No,No,No,5,1,256.8,9,53,No,,None,No,None,65+,13–24 Months,Medium,3–5,High,Active,921.12,0.0
TC-10133,Male,83,1,Single,No,Miami,FL,2020-12-13,42,One year,Premium,Fiber optic,Mailed check,Yes,99.02,4178.16,0,4178.16,Yes,Yes,Yes,Yes,Yes,Yes,No,3,0,319.9,4,32,No,,None,No,None,65+,25–48 Months,High,3–5,Low,Active,1188.24,0.0
TC-10134,Female,73,1,Single,No,Austin,TX,2024-02-22,4,One year,Basic,Fiber optic,Electronic check,No,35.59,131.64,5,125.06,Yes,Yes,No,No,Yes,No,Yes,1,0,199.1,3,6,Yes,2024-06-21,Poor tech support,Yes,In-Person Store,65+,0–6 Months,Low,1–2,Low,Churned,427.08,427.08
TC-10135,Male,45,0,Single,No,Denver,CO,2022-06-11,24,Month-to-month,Basic,DSL,Electronic check,No,45.18,1082.63,10,974.37,Yes,No,No,Yes,No,Yes,Yes,0,0,290.6,6,31,No,,None,No,None,45–54,13–24 Months,Medium,0,Medium,Active,542.16,0.0
TC-10136,Female,81,1,Married,No,Miami,FL,2024-05-21,1,One year,Standard,Fiber optic,Electronic check,Yes,67.25,67.25,20,53.8,Yes,Yes,No,No,No,Yes,No,3,0,59.5,8,7,No,,None,No,None,65+,0–6 Months,Medium,3–5,High,Active,807.0,0.0
TC-10137,Female,81,1,Single,No,Atlanta,GA,2021-03-29,39,One year,Basic,Fiber optic,Credit card,No,39.15,1537.61,0,1537.61,Yes,No,No,No,Yes,No,No,5,0,233.9,7,28,No,,None,No,None,65+,25–48 Months,Low,3–5,Medium,Active,469.8,0.0
TC-10138,Male,73,1,Married,No,Atlanta,GA,2023-06-22,12,Month-to-month,Premium,DSL,Electronic check,No,107.65,1291.45,0,1291.45,Yes,Yes,No,No,Yes,No,No,1,0,230.3,7,28,No,,None,No,None,65+,7–12 Months,High,1–2,Medium,Active,1291.8,0.0
TC-10139,Male,58,0,Married,Yes,Denver,CO,2023-11-17,7,Month-to-month,Basic,DSL,Electronic check,Yes,41.99,278.47,0,278.47,Yes,Yes,Yes,Yes,No,No,No,1,0,145.6,9,30,No,,None,Yes,None,55–64,7–12 Months,Medium,1–2,High,Active,503.88,0.0
TC-10140,Female,58,0,Single,No,Dallas,TX,2023-11-25,7,Month-to-month,Basic,DSL,Electronic check,Yes,43.09,310.61,0,310.61,Yes,No,No,No,No,No,No,2,1,383.9,4,21,No,,None,No,None,55–64,7–12 Months,Medium,1–2,Low,Active,517.08,0.0
TC-10141,Male,21,0,Married,Yes,Miami,FL,2018-06-18,72,One year,Premium,Fiber optic,Bank transfer,No,99.44,7172.43,0,7172.43,Yes,Yes,Yes,Yes,No,Yes,No,1,1,101.9,3,1,Yes,2024-05-17,Poor tech support,No,In-Person Store,Under 25,49+ Months,High,1–2,Low,Churned,1193.28,1193.28
TC-10142,Female,74,1,Single,No,Los Angeles,CA,2020-07-01,48,One year,Basic,Fiber optic,Mailed check,Yes,36.69,1778.71,5,1689.77,Yes,No,No,Yes,Yes,No,Yes,2,0,96.9,6,15,No,,None,Yes,None,65+,25–48 Months,Low,1–2,Medium,Active,440.28,0.0
TC-10143,Male,47,0,Married,No,Denver,CO,2021-05-24,37,Month-to-month,Premium,DSL,Electronic check,No,98.35,3647.09,5,3464.74,Yes,No,No,No,No,No,No,1,2,110.7,5,35,Yes,2024-06-07,Price too high,No,Email,45–54,25–48 Months,High,1–2,Medium,Churned,1180.2,1180.2
TC-10144,Male,63,0,Married,Yes,Los Angeles,CA,2023-02-14,16,One year,Basic,Fiber optic,Credit card,Yes,28.18,482.31,0,482.31,Yes,Yes,No,No,No,No,Yes,2,0,283.7,4,15,No,,None,No,None,55–64,13–24 Months,Low,1–2,Low,Active,338.16,0.0
TC-10145,Male,73,1,Single,No,Austin,TX,2023-06-26,12,Month-to-month,Premium,DSL,Bank transfer,Yes,88.36,1062.55,5,1009.42,Yes,Yes,Yes,No,Yes,No,No,1,1,248.8,3,17,Yes,2024-06-20,Poor tech support,No,Customer Service Call,65+,7–12 Months,High,1–2,Low,Churned,1060.32,1060.32
TC-10146,Female,48,0,Single,No,Los Angeles,CA,2022-09-14,21,Month-to-month,Basic,DSL,Mailed check,Yes,27.96,590.16,10,531.14,Yes,No,No,No,No,No,Yes,2,0,198.5,7,4,No,,None,No,None,45–54,13–24 Months,Low,1–2,Medium,Active,335.52,0.0
TC-10147,Female,24,0,Married,No,Seattle,WA,2022-12-28,18,Month-to-month,Basic,DSL,Bank transfer,Yes,32.57,604.7,5,574.46,Yes,Yes,Yes,No,Yes,No,No,2,1,231.4,2,47,No,,None,Yes,None,Under 25,13–24 Months,Low,1–2,Low,Active,390.84,0.0
TC-10148,Male,71,1,Single,Yes,New York,NY,2020-02-10,52,Month-to-month,Standard,Fiber optic,Electronic check,Yes,71.89,3762.44,5,3574.32,Yes,No,No,No,Yes,No,No,1,0,173.0,3,33,No,,None,No,None,65+,49+ Months,Medium,1–2,Low,Active,862.68,0.0
TC-10149,Male,25,0,Married,No,Seattle,WA,2018-06-23,72,One year,Standard,DSL,Mailed check,Yes,40.04,2903.71,0,2903.71,Yes,No,Yes,No,No,Yes,Yes,1,2,316.2,2,38,Yes,2024-05-22,Service dissatisfaction,No,Customer Service Call,25–34,49+ Months,Medium,1–2,Low,Churned,480.48,480.48
TC-10150,Male,72,1,Single,No,Dallas,TX,2019-02-10,64,One year,Basic,DSL,Credit card,Yes,50.68,3242.32,5,3080.2,Yes,No,No,No,No,No,No,1,2,203.0,6,26,No,,None,No,None,65+,49+ Months,Medium,1–2,Medium,Active,608.16,0.0
TC-10151,Male,61,0,Married,Yes,Denver,CO,2021-07-15,35,Month-to-month,Basic,Fiber optic,Electronic check,No,37.14,1311.35,0,1311.35,Yes,No,Yes,Yes,Yes,No,No,3,0,275.9,8,41,No,,None,No,None,55–64,25–48 Months,Low,3–5,High,Active,445.68,0.0
TC-10152,Male,30,0,Married,No,Phoenix,AZ,2023-06-12,12,Two year,Standard,Fiber optic,Credit card,No,67.43,825.1,10,742.59,Yes,No,No,No,Yes,No,Yes,4,1,115.3,1,41,No,,None,No,None,25–34,7–12 Months,Medium,3–5,Low,Active,809.16,0.0
TC-10153,Female,37,0,Married,No,New York,NY,2021-08-25,34,One year,Premium,Fiber optic,Credit card,Yes,103.73,3527.74,0,3527.74,Yes,No,No,Yes,No,No,Yes,2,0,219.4,5,51,No,,None,No,None,35–44,25–48 Months,High,1–2,Medium,Active,1244.76,0.0
TC-10154,Male,49,0,Single,Yes,Atlanta,GA,2021-06-27,36,Month-to-month,Premium,DSL,Credit card,Yes,102.33,3671.15,5,3487.59,Yes,Yes,Yes,No,Yes,No,Yes,0,0,459.8,7,52,No,,None,No,None,45–54,25–48 Months,High,0,Medium,Active,1227.96,0.0
TC-10155,Male,77,1,Married,No,Denver,CO,2024-02-19,4,Month-to-month,Standard,Fiber optic,Mailed check,Yes,62.35,234.35,0,234.35,Yes,No,No,No,No,No,Yes,2,1,111.5,4,10,No,,None,No,None,65+,0–6 Months,Medium,1–2,Low,Active,748.2,0.0
TC-10156,Female,67,1,Single,No,Austin,TX,2021-01-25,41,One year,Basic,DSL,Electronic check,Yes,40.23,1655.08,5,1572.33,Yes,No,No,No,Yes,No,Yes,3,1,120.7,1,14,No,,None,No,None,65+,25–48 Months,Medium,3–5,Low,Active,482.76,0.0
TC-10157,Female,44,0,Married,Yes,Dallas,TX,2019-08-15,58,One year,Standard,DSL,Mailed check,Yes,72.14,4197.27,0,4197.27,Yes,Yes,Yes,No,No,No,Yes,1,0,94.3,4,34,Yes,2024-05-20,Competitor offered higher speeds,Yes,Online Portal,35–44,49+ Months,Medium,1–2,Low,Churned,865.68,865.68
TC-10158,Male,42,0,Married,Yes,Denver,CO,2021-09-14,33,Month-to-month,Basic,Fiber optic,Bank transfer,No,35.82,1175.19,5,1116.43,Yes,No,No,Yes,No,No,Yes,1,1,772.6,8,28,No,,None,Yes,None,35–44,25–48 Months,Low,1–2,High,Active,429.84,0.0
TC-10159,Female,69,1,Single,No,Dallas,TX,2022-04-01,27,Month-to-month,Basic,Fiber optic,Electronic check,No,43.95,1175.17,5,1116.41,Yes,No,Yes,No,No,No,No,1,1,118.9,5,50,No,,None,Yes,None,65+,25–48 Months,Medium,1–2,Medium,Active,527.4,0.0
TC-10160,Male,38,0,Married,No,Los Angeles,CA,2024-01-11,5,Two year,Standard,DSL,Mailed check,No,48.63,235.42,0,235.42,Yes,No,No,No,Yes,No,No,1,1,129.2,1,24,No,,None,No,None,35–44,0–6 Months,Medium,1–2,Low,Active,583.56,0.0
TC-10161,Female,35,0,Single,No,Los Angeles,CA,2022-06-21,24,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,73.0,1754.25,15,1491.11,Yes,No,Yes,No,Yes,Yes,Yes,3,0,115.6,1,3,No,,None,No,None,35–44,13–24 Months,Medium,3–5,Low,Active,876.0,0.0
TC-10162,Female,56,0,Single,No,Austin,TX,2022-07-17,23,Two year,Premium,Fiber optic,Bank transfer,Yes,92.53,2139.88,0,2139.88,Yes,No,Yes,No,No,No,No,2,1,273.5,4,33,No,,None,No,None,55–64,13–24 Months,High,1–2,Low,Active,1110.36,0.0
TC-10163,Female,32,0,Single,No,Los Angeles,CA,2023-08-01,11,Month-to-month,Premium,Fiber optic,Electronic check,Yes,97.88,1082.27,0,1082.27,Yes,No,No,No,No,No,No,1,0,225.7,3,5,No,,None,No,None,25–34,7–12 Months,High,1–2,Low,Active,1174.56,0.0
TC-10164,Male,70,1,Married,Yes,Chicago,IL,2024-04-28,2,Month-to-month,Standard,DSL,Mailed check,No,46.85,93.8,10,84.42,Yes,Yes,Yes,No,No,Yes,No,3,0,198.1,2,54,No,,None,No,None,65+,0–6 Months,Medium,3–5,Low,Active,562.2,0.0
TC-10165,Female,55,0,Married,No,Miami,FL,2023-05-21,13,Month-to-month,Premium,DSL,Mailed check,Yes,89.01,1177.98,0,1177.98,Yes,No,Yes,No,Yes,Yes,No,2,1,413.0,6,16,No,,None,No,None,55–64,13–24 Months,High,1–2,Medium,Active,1068.12,0.0
TC-10166,Male,65,1,Married,No,Phoenix,AZ,2019-06-23,60,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,76.25,4615.85,10,4154.27,Yes,Yes,No,No,No,No,Yes,1,0,165.6,3,33,Yes,2024-05-27,Poor tech support,No,In-Person Store,65+,49+ Months,Medium,1–2,Low,Churned,915.0,915.0
TC-10167,Male,69,1,Married,No,Los Angeles,CA,2021-06-24,36,Month-to-month,Premium,Fiber optic,Electronic check,Yes,108.53,3907.26,15,3321.17,Yes,No,Yes,No,No,No,Yes,1,0,206.0,7,4,Yes,2024-06-08,Price too high,No,Email,65+,25–48 Months,High,1–2,Medium,Churned,1302.36,1302.36
TC-10168,Male,45,0,Married,Yes,Seattle,WA,2023-08-30,10,Month-to-month,Basic,Fiber optic,Mailed check,No,37.93,403.41,0,403.41,Yes,No,No,No,No,No,No,1,1,162.0,5,11,No,,None,No,None,45–54,7–12 Months,Low,1–2,Medium,Active,455.16,0.0
TC-10169,Female,33,0,Single,No,Los Angeles,CA,2024-01-23,5,One year,Basic,Fiber optic,Credit card,Yes,36.14,170.39,5,161.87,Yes,Yes,No,No,No,No,No,2,2,175.9,6,46,No,,None,Yes,None,25–34,0–6 Months,Low,1–2,Medium,Active,433.68,0.0
TC-10170,Female,33,0,Married,No,New York,NY,2023-04-13,14,Month-to-month,Standard,DSL,Electronic check,Yes,75.07,1068.13,0,1068.13,Yes,Yes,No,No,Yes,No,Yes,0,1,148.4,7,17,No,,None,No,None,25–34,13–24 Months,Medium,0,Medium,Active,900.84,0.0
TC-10171,Male,52,0,Single,Yes,Chicago,IL,2021-08-29,34,One year,Basic,Fiber optic,Bank transfer,No,40.3,1357.86,5,1289.97,Yes,Yes,No,Yes,No,Yes,No,0,0,179.5,6,24,No,,None,No,None,45–54,25–48 Months,Medium,0,Medium,Active,483.6,0.0
TC-10172,Female,34,0,Married,No,Denver,CO,2022-03-30,27,Two year,Basic,Fiber optic,Electronic check,Yes,36.8,988.29,5,938.88,Yes,No,No,Yes,No,No,Yes,1,0,223.1,8,32,No,,None,No,None,25–34,25–48 Months,Low,1–2,High,Active,441.6,0.0
TC-10173,Male,69,1,Single,No,Miami,FL,2020-03-17,51,Two year,Basic,DSL,Mailed check,No,21.74,1108.13,0,1108.13,Yes,Yes,No,Yes,Yes,No,Yes,1,1,223.0,8,41,No,,None,No,None,65+,49+ Months,Low,1–2,High,Active,260.88,0.0
TC-10174,Female,29,0,Married,Yes,Dallas,TX,2023-10-29,8,Month-to-month,Standard,DSL,Credit card,Yes,55.15,412.36,15,350.51,Yes,No,No,Yes,No,No,Yes,1,0,150.3,5,20,Yes,2024-06-25,Lack of features,No,In-Person Store,25–34,7–12 Months,Medium,1–2,Medium,Churned,661.8,661.8
