customer_id,gender,age,senior_citizen,marital_status,dependents,city,state,signup_date,tenure_months,contract_type,subscription_plan,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,discount_percentage,lifetime_value,phone_service,multiple_lines,streaming_service,online_security,online_backup,tech_support,device_protection,support_tickets,complaints,avg_monthly_usage_gb,satisfaction_score,last_login_days_ago,churn,churn_date,churn_reason,competitor_offer,cancellation_channel
TC-10110,Male,69,1,Single,Yes,Phoenix,AZ,2022-02-18,28,Two year,Standard,DSL,Mailed check,Yes,72.44,2028.05,5,1956.53,Yes,No,No,No,Yes,No,No,2,1,252.9,3.0,5,Yes,2024-06-07,Poor tech support,No,Email
TC-10111,Male,40,0,Single,No,Phoenix,AZ,2023-09-24,9,Month-to-month,Premium,DSL,Electronic check,Yes,96.84,891.72,0,907.39,Yes,No,No,No,Yes,No,Yes,3,1,362.7,6.0,40,Yes,2024-06-20,Price too high,No,Email
TC-10112,male,52,0,Married,Yes,Miami,FL,2024-05-27,1,Month-to-month,Basic,None,Bank transfer,Yes,28.88,8.56,10,67.0,Yes,Yes,Yes,Yes,No,Yes,Yes,0,2,78.7,2.0,36,Yes,2024-06-26,Competitor offered higher speeds,Yes,Customer Service Call
TC-10113,Female,84,1,Married,No,Dallas,TX,2021-04-15,38,Two year,Basic,Fiber optic,electronic check,No,38.17,1441.61,5,1395.01,Yes,No,No,Yes,No,No,No,1,1,310.1,8.0,32,Yes,2024-05-29,Poor tech support,No,In-Person Store
TC-10114,Female,51,0,Married,Yes,Los Angeles,CA,2023-10-16,8, Month-to-month ,Standard,None,Mailed check,Yes,57.56,463.8,0,531.25,Yes,No,No,No,Yes,No,Yes,1,0,419.6,8.0,10,No,,,No,
TC-10115,Female,50,0,Married,No,New York,NY,2024-03-29,3,Month-to-month,Standard,DSL,Credit card,Yes,67.27,186.34,0,233.6,Yes,Yes,Yes,No,Yes,Yes,Yes,1,1,143.5,9.0,16,No,,,No,
TC-10116,Female,63,0,Single,No,Atlanta,GA,2024-04-30,2,Month-to-month,Standard,DSL,Electronic check,Yes,60.1,113.26,0,191.17,No,No phone service,Yes,No,No,Yes,No,3,0,143.3,2.0,50,Yes,2024-06-29,Service dissatisfaction,No,Email
TC-10117,Male,62,0,Single,No,Austin,TX,2024-04-28,2,One year,Basic,None,Mailed check,Yes,26.8,55.77,0,98.63,Yes,No,Yes,No,No,No,Yes,1,1,167.6,4.0,23,No,,,No,
TC-10118,Female,36,0,Married,Yes,Los Angeles,CA,2024-04-27,2,One year,Basic,Fiber optic,Electronic check,Yes,33.51,69.53,0,136.88,Yes,No,No,Yes,No,No,No,1,0,215.0,9.0,10,No,,,No,
TC-10119,Female,32,0,Single,No,Chicago,IL,2023-01-10,17, Month-to-month ,Premium,None,Mailed check,No,92.48,1567.46,0,1621.58,Yes,Yes,Yes,No,No,No,No,2,0,185.2,6.0,40,No,,,No,
TC-10120,Female,83,1,Married,No,New York,NY,2021-08-26,34,Month-to-month,Standard,DSL,Mailed check,No,72.82,2448.4,0,2510.56,Yes,Yes,Yes,Yes,No,Yes,No,0,0,433.2,6.0,59,No,,,No,
TC-10121,Female,56,0,Married,No,New York,NY,2020-01-18,53,Month-to-month,Basic,DSL,Electronic check,Yes,43.63,2302.69,0,2371.66,Yes,No,Yes,No,Yes,Yes,No,2,0,161.7,2.0,3,No,,,No,
TC-10122,Male,35,0,Single,No,Chicago,IL,2022-03-13,27,Month-to-month,Standard,Fiber optic,Mailed check,Yes,68.59,1830.9,5,1793.03,Yes,No,Yes,No,No,No,Yes,4,2,149.0,7.0,30,No,,,No,
TC-10123,Male,76,1,Married,Yes,Los Angeles,CA,2024-04-29,2,One year,Basic, Fiber Optic,Electronic check,No,39.9,78.67,0,136.28,Yes,No,No,No,No,No,Yes,1,0,116.5,3.0,12,Yes,2024-06-28,Poor tech support,No,Email
TC-10124,Male,49,0,Married,Yes,Austin,TX,2018-08-19,70,Two year,Standard,None,Mailed check,Yes,43.17,3021.29,0,3082.51,No,No phone service,No,Yes,Yes,No,Yes,5,0,164.2,1.0,43,No,,,No,
TC-10125,Male,38,0,Married,No,Denver,CO,2024-05-19,1,Two year,Standard,DSL,electronic check,Yes,71.96,70.06,0,87.81,Yes,No,Yes,No,No,Yes,Yes,0,1,172.6,4.0,20,No,,,Yes,
TC-10126,Female,57,0,Single,No,Chicago,IL,2021-09-11,33,Two year,Standard,DSL,Electronic check,No,64.29,2107.42,5,2059.44,Yes,No,No,Yes,No,No,Yes,1,1,275.1,5.0,32,No,,,No,
TC-10127,Female,44,0,Married,No,Chicago,IL,2018-06-18,72,Month-to-month,Standard,DSL,Mailed check,Yes,71.58,5128.66,5,4938.97,Yes,Yes,Yes,No,Yes,No,No,3,2,262.7,4.0,7,No,,,No,
TC-10128,Male,19,0,Single,No,Dallas,TX,2020-01-15,53,One year,Standard,None,Electronic check,Yes,49.52,2645.99,10,2429.76,Yes,Yes,No,No,No,No,No,1,0,217.8,5.0,36,No,,,No,
TC-10129,Female,56,0,Married,No,Austin,TX,2021-12-23,30,Two year,Standard,None,Electronic check,Yes,58.08,1742.69,0,1765.62,Yes,No,No,Yes,Yes,No,No,0,0,440.9,4.0,31,No,,,No,
TC-10130,Male,73,1,Single,No,Denver,CO,2023-01-13,17,Two year,Premium,DSL,Mailed check,Yes,100.91,,10,1599.7,Yes,No,No,No,No,Yes,No,0,0,431.2,1.0,46,No,,,No,
TC-10131,Male,30,0,Single,No,Los Angeles,CA,2018-07-02,72,Month-to-month,Basic,Fiber optic,Mailed check,No,33.43,2405.95,0,2427.89,Yes,No,No,No,Yes,Yes,No,1,2,325.2,10.0,12,Yes,2024-05-31,Competitor offered higher speeds,No,Email
TC-10132,Male,73,1,Single,No,Phoenix,AZ,2022-07-29,23,One year,Standard,Fiber optic,Bank transfer,Yes,76.76,1745.36,0,1761.72,Yes,Yes,No,No,No,No,No,5,1,256.8,9.0,53,No,,,No,
TC-10133,Male,83,1,Single,No,Miami,FL,2020-12-13,42,One year,Premium,Fiber optic,Mailed check,Yes,99.02,4178.16,0,4251.42,Yes,Yes,Yes,Yes,Yes,Yes,No,3,0,319.9,4.0,32,No,,,No,
TC-10134,Female ,73,1,Single,No,Austin,TX,2024-02-22,4,One year,Basic,Fiber optic,Electronic check,No,35.59,131.64,5,185.5,Yes,Yes,No,No,Yes,No,Yes,1,0,199.1,3.0,6,Yes,2024-06-21,Poor tech support,Yes,In-Person Store
TC-10135,Male,45,0,Single,No,Denver,CO,2022-06-11,24,Month-to-month,Basic,DSL,Electronic check,No,45.18,1082.63,10,1008.36,Yes,No,No,Yes,No,Yes,Yes,0,0,290.6,6.0,31,No,,,No,
TC-10136,Female,81,1,Married,No,Miami,FL,2024-05-21,1,One year,Standard,Fiber optic,Electronic check,Yes,67.25,,20,118.1,Yes,Yes,No,No,No,Yes,No,3,0,59.5,8.0,7,No,,,No,
TC-10137,Female,81,1,Single,No,Atlanta,GA,2021-03-29,39,One year,Basic,Fiber optic,Credit card,No,39.15,1537.61,0,1583.65,Yes,No,No,No,Yes,No,No,5,0,233.9,7.0,28,No,,,No,
TC-10138,Male,73,1,Married,No,Atlanta,GA,2023-06-22,12,Month-to-month,Premium,DSL,Electronic check,No,107.65,1291.45,0,1357.56,Yes,Yes,No,No,Yes,No,No,1,0,230.3,7.0,28,No,,,No,
TC-10139,MALE,58,0,Married,Yes,Denver,CO,2023-11-17,7,Month-to-month,Basic,dsl,Electronic check,Yes,41.99,278.47,0,389.53,Yes,Yes,Yes,Yes,No,No,No,1,0,145.6,9.0,30,No,,,Yes,
TC-10140,Female ,58,0,Single,No,Dallas,TX,2023-11-25,7,Month-to-month,Basic,DSL,Electronic check,Yes,43.09,310.61,0,342.89,Yes,No,No,No,No,No,No,2,1,383.9,4.0,21,No,,,No,
TC-10141,Male,21,0,Married,Yes,Miami,FL,2018-06-18,72,One year,Premium,Fiber optic,Bank transfer,No,99.44,7172.43,0,7215.41,Yes,Yes,Yes,Yes,No,Yes,No,1,1,101.9,3.0,1,Yes,2024-05-17,Poor tech support,No,In-Person Store
TC-10142,Female,74,1,Single,No,Los Angeles,CA,2020-07-01,48,One year,Basic,Fiber optic,Mailed check,Yes,36.69,1778.71,5,1716.18,Yes,No,No,Yes,Yes,No,Yes,2,0,96.9,6.0,15,No,,,Yes,
TC-10143,Male,47,0,MARRIED,No,Denver,CO,2021-05-24,37,Month-to-month,Premium,DSL,Electronic check,No,98.35,3647.09,5,3535.64,Yes,No,No,No,No,No,No,1,2,110.7,5.0,35,Yes,2024-06-07,Price too high,No,Email
TC-10144,Male,63,0,Married,Yes,Los Angeles,CA,2023-02-14,16,One year,Basic,Fiber optic,Credit card,Yes,28.18,482.31,0,527.71,Yes,Yes,No,No,No,No,Yes,2,0,283.7,4.0,15,No,,,No,
TC-10145,Male,73,1, single ,No,Austin,TX,2023-06-26,12,Month-to-month,Premium,None,Bank transfer,Yes,88.36,1062.55,5,1054.98,Yes,Yes,Yes,No,Yes,No,No,1,1,248.8,3.0,17,Yes,2024-06-20,Poor tech support,No,Customer Service Call
TC-10146,Female,48,0,Single,No,Los Angeles,CA,2022-09-14,21,Month-to-month,Basic,None,Mailed check,Yes,27.96,590.16,10,572.61,Yes,No,No,No,No,No,Yes,2,0,198.5,7.0,4,No,,,No,
TC-10147,Female,24,0,Married,No,Seattle,WA,2022-12-28,18,Month-to-month,Basic,DSL,Bank transfer,Yes,32.57,604.7,5,612.77,Yes,Yes,Yes,No,Yes,No,No,2,1,231.4,2.0,47,No,,,Yes,
TC-10148,Male,71,1,Single,Yes,New York,NY,2020-02-10,52,Month-to-month,Standard,Fiber optic,Electronic check,Yes,71.89,3762.44,5,3613.84,Yes,No,No,No,Yes,No,No,1,0,173.0,3.0,33,No,,,No,
TC-10149,Male,25,0,Married,No,Seattle,WA,2018-06-23,72,One year,Standard,None,Mailed check,Yes,40.04,2903.71,0,2945.95,Yes,No,Yes,No,No,Yes,Yes,1,2,316.2,2.0,38,Yes,2024-05-22,Service dissatisfaction,No,Customer Service Call
TC-10150,male,72,1,Single,No,Dallas,TX,2019-02-10,64,one year,Basic,DSL,Credit card,Yes,50.68,3242.32,5,3145.93,Yes,No,No,No,No,No,No,1,2,203.0,6.0,26,No,,,No,
TC-10151,Male,61,0,Married,Yes,Denver,CO,2021-07-15,35,Month-to-month,Basic,Fiber optic,Electronic check,No,37.14,1311.35,0,1379.94,Yes,No,Yes,Yes,Yes,No,No,3,0,275.9,8.0,41,No,,,No,
TC-10152,Male,30,0,Married,No,Phoenix,AZ,2023-06-12,12,Two year,Standard,Fiber optic,Credit card,No,67.43,825.1,10,795.73,Yes,No,No,No,Yes,No,Yes,4,1,115.3,1.0,41,No,,,No,
TC-10153,Female,37,0,Married,No,New York,NY,2021-08-25,34,One year,Premium,Fiber optic,Credit card,Yes,103.73,3527.74,0,3606.57,Yes,No,No,Yes,No,No,Yes,2,0,219.4,5.0,51,No,,,No,
TC-10154,MALE,49,0,Single,Yes,Atlanta,GA,2021-06-27,36,Month-to-month,Premium,DSL,Credit card,Yes,102.33,3671.15,5,3550.17,Yes,Yes,Yes,No,Yes,No,Yes,0,0,459.8,7.0,52,No,,,No,
TC-10155,Male,77,1,Married,No,Denver,CO,2024-02-19,4,Month-to-month,Standard,Fiber optic,Mailed check,Yes,62.35,234.35,0,271.77,Yes,No,No,No,No,No,Yes,2,1,111.5,4.0,10,No,,,No,
TC-10156,Female,67,1,Single,No,Austin,TX,2021-01-25,41,One year,Basic,DSL,Electronic check,Yes,40.23,1655.08,5,1639.84,Yes,No,No,No,Yes,No,Yes,3,1,120.7,1.0,14,No,,,No,
TC-10157,Female,44,0,Married,Yes,Dallas,TX,2019-08-15,58,One year,Standard,DSL,Mailed check,Yes,72.14,4197.27,0,4265.98,Yes,Yes,Yes,No,No,No,Yes,1,0,94.3,4.0,34,Yes,2024-05-20,Competitor offered higher speeds,Yes,Online Portal
TC-10158,Male,42,0,Married,Yes,Denver,CO,2021-09-14,33,Month-to-month,Basic,Fiber optic,Bank transfer,No,35.82,1175.19,5,1169.86,Yes,No,No,Yes,No,No,Yes,1,1,772.6,8.0,28,No,,,Yes,
TC-10159,Female,69,1,Single,No,Dallas,TX,2022-04-01,27,Month-to-month,Basic,Fiber optic,Electronic check,No,43.95,1175.17,5,1160.78,Yes,No,Yes,No,No,No,No,1,1,118.9,5.0,50,No,,,Yes,
TC-10160,Male,38,0,Married,No,Los Angeles,CA,2024-01-11,5,Two year,Standard,None,Mailed check,No,48.63,235.42,0,258.47,Yes,No,No,No,Yes,No,No,1,1,129.2,1.0,24,No,,,No,
TC-10161,Female,35,0,Single,No,Los Angeles,CA,2022-06-21,24,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,73.0,1754.25,15,1531.68,Yes,No,Yes,No,Yes,Yes,Yes,3,0,115.6,1.0,3,No,,,No,
TC-10162,Female,56,0,Single,No,Austin,TX,2022-07-17,23,Two year,Premium, Fiber Optic,Bank transfer,Yes,92.53,2139.88,0,2152.79,Yes,No,Yes,No,No,No,No,2,1,273.5,4.0,33,No,,,No,
TC-10163,Female,32,0,Single,No,Los Angeles,CA,2023-08-01,11,Month-to-month,Premium,Fiber optic,Electronic check,Yes,97.88,1082.27,0,1125.21,Yes,No,No,No,No,No,No,1,0,225.7,3.0,5,No,,,No,
TC-10164,Male,70,1,Married,Yes,Chicago,IL,2024-04-28,2,Month-to-month,Standard,None,Mailed check,No,46.85,93.8,10,135.37,Yes,Yes,Yes,No,No,Yes,No,3,0,198.1,2.0,54,No,,,No,
TC-10165,Female,55,0,Married,No,Miami,FL,2023-05-21,13,Month-to-month,Premium,None,Mailed check,Yes,89.01,1177.98,0,1249.71,Yes,No,Yes,No,Yes,Yes,No,2,1,413.0,6.0,16,No,,,No,
TC-10166,Male,65,1,Married,No,Phoenix,AZ,2019-06-23,60,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,76.25,4615.85,10,4193.7,Yes,Yes,No,No,No,No,Yes,1,0,165.6,3.0,33,Yes,2024-05-27,Poor tech support,No,In-Person Store
TC-10167,Male,69,1,Married,No,Los Angeles,CA,2021-06-24,36,Month-to-month,Premium,Fiber optic,Electronic check,Yes,108.53,3907.26,15,3376.21,Yes,No,Yes,No,No,No,Yes,1,0,206.0,7.0,4,Yes,2024-06-08,Price too high,No,Email
TC-10168,Male,45,0,Married,Yes,Seattle,WA,2023-08-30,10,Month-to-month,Basic,Fiber optic,Mailed check,No,37.93,403.41,0,476.25,Yes,No,No,No,No,No,No,1,1,162.0,5.0,11,No,,,No,
TC-10169,Female,33,0,Single,No,Los Angeles,CA,2024-01-23,5,One year,Basic,Fiber optic,Credit card,Yes,36.14,170.39,5,189.1,Yes,Yes,No,No,No,No,No,2,2,175.9,6.0,46,No,,,Yes,
TC-10170,Female,33,0,Married,No,New York,NY,2023-04-13,14,Month-to-month,Standard,DSL,Electronic check,Yes,75.07,1068.13,0,1129.45,Yes,Yes,No,No,Yes,No,Yes,0,1,148.4,7.0,17,No,,,No,
TC-10171,Male,52,0,Single,Yes,Chicago,IL,2021-08-29,34,One year,Basic,Fiber optic,Bank transfer,No,40.3,1357.86,5,1306.79,Yes,Yes,No,Yes,No,Yes,No,0,0,179.5,6.0,24,No,,,No,
TC-10172,Female,34,0,Married,No,Denver,CO,2022-03-30,27,Two year,Basic,Fiber optic,Electronic check,Yes,36.8,988.29,5,969.79,Yes,No,No,Yes,No,No,Yes,1,0,223.1,8.0,32,No,,,No,
TC-10173,Male,69,1,Single,No,Miami,FL,2020-03-17,51,Two year,Basic,None,Mailed check,No,21.74,1108.13,0,1140.91,Yes,Yes,No,Yes,Yes,No,Yes,1,1,223.0,8.0,41,No,,,No,
TC-10174,Female,29,0,Married,Yes,Dallas,TX,2023-10-29,8,Month-to-month,Standard,None,Credit card,Yes,55.15,412.36,15,386.68,Yes,No,No,Yes,No,No,Yes,1,0,150.3,5.0,20,Yes,2024-06-25,Lack of features,No,In-Person Store
TC-10175,Male,65,1,Married,No,Seattle,WA,2023-02-13,16,One year,Premium,DSL,Mailed check,Yes,106.11,,20,1372.0,Yes,Yes,Yes,No,Yes,No,Yes,1,0,143.1,7.0,24,No,,,Yes,
TC-10176,Female,39,0,Married,No,Seattle,WA,2023-11-26,7,One year,Basic,Fiber optic,Bank transfer,Yes,34.72,230.28,5,275.55,Yes,No,No,No,No,Yes,No,4,1,98.6,2.0,36,No,,,Yes,
TC-10177,Male,66,1,Single,Yes,Chicago,IL,2021-07-27,35,Month-to-month,Premium,dsl,Electronic check,No,106.59,3750.51,0,3796.34,Yes,Yes,Yes,No,No,No,No,3,0,152.7,5.0,19,No,,,No,
TC-10178,male,69,1,Single,No,New York,NY,2023-05-17,13,Month-to-month,Premium,None,Mailed check,Yes,84.1,1089.71,10,1010.05,Yes,No,No,Yes,Yes,No,No,1,2,158.4,2.0,23,Yes,2024-06-10,Service dissatisfaction,No,In-Person Store
TC-10179,Male,18,0,Single,Yes,Austin,TX,2023-05-15,13,Month-to-month,Basic,None,Electronic check,No,31.08,417.77,0,437.37,No,No phone service,No,No,Yes,No,No,4,0,204.7,7.0,14,No,,,No,
TC-10180,Male,83,1,Married,Yes,Austin,TX,2021-02-24,40,One year,Standard,DSL,Bank transfer,No,68.97,2734.13,0,2797.7,Yes,No,Yes,No,No,No,No,0,0,270.5,5.0,58,No,,,No,
TC-10181,Male,81,1,Married,Yes,Chicago,IL,2021-11-22,31,Two year,Premium,DSL,Mailed check,Yes,104.19,3235.29,0,3304.44,Yes,No,Yes,No,No,No,Yes,3,0,86.4,5.0,50,No,,,No,
TC-10182,male,25,0,Single,Yes,Atlanta,GA,2023-03-16,15,Two year,Premium,DSL,Electronic check,Yes,95.85,1444.35,5,1421.94,Yes,Yes,Yes,No,Yes,Yes,Yes,7,0,271.3,7.0,25,No,,,No,
TC-10183,Female,42,0,Single,No,Denver,CO,2023-07-13,11,One year,Standard,None,electronic check,No,57.12,613.92,0,607.96,Yes,No,No,No,No,No,Yes,1,1,219.6,1.0,37,Yes,2024-06-07,Competitor offered higher speeds,Yes,Online Portal
TC-10184,Male,83,1,Single,No,Austin,TX,2022-03-19,27,Month-to-month,Basic,Fiber optic,Electronic check,Yes,43.26,1195.95,0,1235.76,Yes,No,No,No,No,No,Yes,4,2,175.2,10.0,10,No,,,Yes,
TC-10185,Female,68,1,Married,No,Dallas,TX,2018-10-25,68, Month-to-month ,Premium,Fiber optic,Credit card,No,90.7,6148.75,0,6185.15,Yes,No,Yes,Yes,No,No,Yes,4,0,77.5,4.0,53,No,,,No,
TC-10186,Female,70,1,Single,Yes,Miami,FL,2023-05-15,13,One year,Standard, Fiber Optic,Electronic check,No,78.18,1012.7,0,1052.33,Yes,No,No,Yes,Yes,Yes,Yes,1,2,319.8,1.0,20,No,,,No,
TC-10187,Female,32,0,MARRIED,No,Dallas,TX,2024-05-25,1,Month-to-month,Basic,DSL,Credit card,Yes,32.74,69.57,15,135.42,Yes,Yes,No,Yes,Yes,No,Yes,2,3,78.7,2.0,57,Yes,2024-06-24,Competitor offered higher speeds,Yes,Customer Service Call
TC-10188,Female,67,1,Single,No,Miami,FL,2020-04-22,50,Two year,Basic,Fiber optic,Mailed check,Yes,45.42,2256.73,0,2320.15,Yes,Yes,Yes,Yes,Yes,Yes,No,3,5,146.2,7.0,45,No,,,No,
TC-10189,Male,55,0,Married,Yes,Miami,FL,2024-02-18,4,Month-to-month,Standard,Fiber optic,Credit card,No,67.53,260.8,0,326.66,Yes,No,Yes,No,No,No,No,1,1,309.2,8.0,46,No,,,No,
TC-10190,Male,57,0,Married,No,Denver,CO,2019-11-11,55,Month-to-month,Basic,Fiber optic,Bank transfer,Yes,43.84,2413.53,10,2243.39,Yes,Yes,No,Yes,Yes,Yes,No,1,0,356.1,6.0,30,No,,,Yes,
TC-10191,Female,83,1,Single,No,Phoenix,AZ,2020-12-19,42,Two year,Standard,Fiber optic,Bank transfer,Yes,72.13,3009.55,5,2901.16,No,No phone service,Yes,No,No,No,No,2,1,191.4,6.0,9,No,,,Yes,
TC-10192,male,56,0,Married,No,Denver,CO,2022-05-18,25,Two year,Standard,DSL,Mailed check,Yes,68.27,1714.5,0,1757.76,Yes,No,No,Yes,Yes,Yes,No,2,1,387.7,8.0,38,No,,,No,
TC-10193,Female,34,0,Single,Yes,Atlanta,GA,2020-10-15,44,Month-to-month,Basic,Fiber optic,Bank transfer,Yes,35.57,1538.37,0,1590.04,Yes,No,No,No,No,Yes,No,1,2,177.1,8.0,58,No,,,No,
TC-10194,Male,24,0,Married,No,Dallas,TX,2023-11-16,7,Two year,Standard,Fiber optic,Credit card,Yes,68.77,481.4,0,520.01,No,No phone service,No,No,No,No,No,2,0,451.5,5.0,14,No,,,No,
TC-10195,Male,56,0,Married,Yes,Phoenix,AZ,2020-08-28,46,Month-to-month,Premium,DSL,Mailed check,Yes,97.6,4511.3,10,4098.38,Yes,No,Yes,No,Yes,Yes,No,2,1,349.4,5.0,7,No,,,No,
TC-10196,Female,52,0,Single,Yes,New York,NY,2022-11-23,19,One year,Standard,dsl,Mailed check,Yes,71.84,1374.57,0,1441.4,Yes,Yes,No,No,No,Yes,No,1,0,503.2,7.0,22,No,,,No,
TC-10197,Female,68,1,Married,No,Chicago,IL,2024-02-23,4,Month-to-month,Standard,Fiber optic,Electronic check,No,70.43,281.11,0,342.74,Yes,Yes,No,Yes,No,No,No,3,1,447.7,4.0,12,No,,,No,
TC-10198,Female,64,0,Married,No,Seattle,WA,2023-11-28,7,month-to-month,Standard,Fiber optic,Credit card,Yes,66.02,457.32,0,465.71,Yes,No,Yes,Yes,Yes,No,No,1,1,156.8,3.0,2,Yes,2024-06-25,Service dissatisfaction,No,In-Person Store
TC-10199,Female,53,0,Married,Yes,Phoenix,AZ,2021-05-22,37,Two year,Basic,DSL,Electronic check,Yes,33.86,1251.55,0,1297.76,Yes,Yes,Yes,No,No,No,No,0,1,372.3,8.0,6,No,,,No,
TC-10200,Female,81,1,Single,Yes,Dallas,TX,2020-10-31,44,Month-to-month,Standard,DSL,Electronic check,Yes,67.93,2984.61,0,3058.13,Yes,No,Yes,No,No,No,Yes,2,2,247.6,6.0,27,No,,,No,
TC-10201,Male,30,0,Single,No,Dallas,TX,2020-05-13,49,Two year,Standard,None,Electronic check,Yes,54.59,2680.88,15,2344.41,Yes,Yes,Yes,Yes,Yes,No,No,2,1,261.8,1.0,6,No,,,No,
TC-10202,Male,35,0,Single,No,Dallas,TX,2024-02-13,4,Two year,Basic,Fiber optic,Bank transfer,Yes,36.23,154.59,0,206.77,Yes,Yes,Yes,No,No,No,Yes,1,0,284.8,6.0,22,No,,,No,
TC-10203,Female,38,0,Married,No,Dallas,TX,2019-11-24,55,Month-to-month,Basic,Fiber optic,Bank transfer,Yes,41.9,2306.65,10,2156.59,Yes,Yes,No,No,Yes,No,No,2,0,205.3,7.0,58,Yes,2024-05-31,Competitor offered higher speeds,No,Online Portal
TC-10204,Female,82,1,Married,Yes,Phoenix,AZ,2023-02-12,16, Month-to-month ,Standard,Fiber optic,Electronic check,No,68.89,1112.75,0,1154.61,Yes,Yes,No,No,No,No,No,2,1,288.6,4.0,17,No,,,Yes,
TC-10205,Male,25,0,Married,No,Miami,FL,2018-06-25,72,month-to-month,Standard,DSL,Mailed check,Yes,74.92,5401.95,0,5447.19,Yes,Yes,No,Yes,Yes,No,No,3,0,326.8,7.0,19,No,,,No,
TC-10206,Male,65,1,Single,No,Miami,FL,2023-04-01,15,Month-to-month,Premium,None,Electronic check,Yes,86.87,1284.36,0,1293.12,Yes,No,No,Yes,No,Yes,Yes,2,2,275.2,6.0,41,Yes,2024-06-24,Price too high,Yes,Email
TC-10207,Female,60,0,Married,No,Atlanta,GA,2023-12-29,6,Month-to-month,Basic,DSL,Mailed check,No,42.98,222.85,0,272.61,Yes,No,No,No,No,Yes,Yes,0,1,93.7,7.0,14,Yes,2024-06-26,Competitor offered higher speeds,No,Customer Service Call
TC-10208,Male,70,1,Married,No,Los Angeles,CA,2024-05-11,1,Month-to-month,Basic,DSL,Credit card,No,37.14,39.73,15,121.18,Yes,No,No,No,No,No,Yes,3,1,105.0,3.0,43,No,,,No,
TC-10209,Male,44,0,Married,Yes,Phoenix,AZ,2022-04-30,26,Month-to-month,Premium,None,Electronic check,Yes,91.42,2370.17,0,2419.91,Yes,No,No,No,No,No,No,2,0,91.2,1.0,51,Yes,2024-06-18,Service dissatisfaction,No,Customer Service Call
TC-10210,Female,36,0,Single,Yes,New York,NY,2024-05-24,1,Month-to-month,Standard,DSL,Electronic check,Yes,71.28,74.32,5,124.81,Yes,No,Yes,Yes,Yes,Yes,Yes,4,0,352.1,3.0,36,Yes,2024-06-23,Poor tech support,Yes,Customer Service Call
TC-10211,Female,40,0,Single,No,Seattle,WA,2020-11-28,43,Month-to-month,Standard,None,Electronic check,No,61.59,2673.45,0,2719.84,Yes,Yes,No,No,Yes,Yes,No,1,1,625.3,7.0,48,No,,,No,
TC-10212,Female,67,1,Single,Yes,Phoenix,AZ,2023-10-30,8,month-to-month,Standard,None,Mailed check,Yes,59.38,471.02,10,483.0,Yes,Yes,No,Yes,No,Yes,No,0,1,76.9,2.0,12,No,,,Yes,
TC-10213,Male,68,1,Single,No,Seattle,WA,2022-04-21,26,One year,Basic,Fiber optic,Electronic check,No,38.98,1018.14,10,953.1,Yes,Yes,No,Yes,No,No,No,1,0,119.6,4.0,51,No,,,No,
TC-10214,Female,60,0,Married,Yes,Austin,TX,2023-02-28,16,Two year,Premium,DSL,Bank transfer,No,96.97,1538.84,0,1624.45,Yes,No,Yes,No,Yes,No,No,3,0,188.3,2.0,59,No,,,No,
TC-10215,Male,68,1,Married,No,New York,NY,2022-05-16,25,month-to-month,Basic,Fiber optic,Credit card,Yes,40.51,1020.13,0,1091.88,Yes,No,Yes,No,Yes,No,No,3,0,99.0,4.0,56,Yes,2024-06-04,Service dissatisfaction,No,In-Person Store
TC-10216,Male,58,0,Married,Yes,New York,NY,2024-05-24,1,Month-to-month,Basic,Fiber optic,Electronic check,No,38.57,26.85,0,91.0,Yes,No,Yes,No,Yes,No,Yes,0,1,146.2,7.0,59,No,,,No,
TC-10217,Female,28,0,Single,Yes,Austin,TX,2024-01-22,5,One year,Basic,DSL,Electronic check,Yes,36.48,197.41,0,270.85,Yes,Yes,Yes,No,Yes,No,No,1,0,305.8,9.0,47,No,,,No,
TC-10218,Female,69,1,Married,No,Miami,FL,2020-01-16,53,Month-to-month,Standard,None,Bank transfer,No,49.71,2636.47,0,2685.88,Yes,Yes,Yes,Yes,No,Yes,No,1,1,226.6,7.0,59,No,,,No,
TC-10219,Female,40,0,Married,No,New York,NY,2023-06-25,12,One year,Basic,Fiber optic,Bank transfer,Yes,49.62,593.25,0,629.97,Yes,No,Yes,No,Yes,No,Yes,3,0,272.9,5.0,38,No,,,No,
TC-10220,Female,66,1,Single,No,Austin,TX,2022-11-13,19,Month-to-month,Basic,None,Credit card,No,19.99,355.24,0,412.65,Yes,No,Yes,No,No,No,No,2,2,118.4,3.0,4,Yes,2024-06-05,Poor tech support,No,Customer Service Call
TC-10221,Female,55,0,Married,No,Miami,FL,2023-04-27,14,Month-to-month,Basic,Fiber optic,Electronic check,Yes,30.38,404.73,5,458.42,Yes,No,No,Yes,No,No,No,0,2,392.5,6.0,38,Yes,2024-06-20,Lack of features,No,Customer Service Call
TC-10222,Male,64,0,Married,No,Phoenix,AZ,2019-08-14,58,Month-to-month,Basic,DSL,Credit card,Yes,41.93,2440.64,20,1996.87,No,No phone service,Yes,No,Yes,Yes,No,2,1,73.2,6.0,2,Yes,2024-05-19,Price too high,No,Email
